"","site","year","zone","transect","CA_MPA_Name_Short","site_status","site_designation","SPUL_bio","SPUL_legal_bio","ALLURCH","MACPYRAD","MESFRAAD","PANINT","SPUL","SPUL_legal","STRPURAD"
"11591","SCI_SAN_PEDRO_POINT_E",2007,"INNER","3","Scorpion SMR","reference","SMR",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"11592","SCI_SAN_PEDRO_POINT_E",2007,"MID","1","Scorpion SMR","reference","SMR",0,0,832,0,105,0,0,0,727
"11593","SCI_SAN_PEDRO_POINT_E",2007,"MID","2","Scorpion SMR","reference","SMR",0,0,691,0,340,0,0,0,351
"11594","SCI_SAN_PEDRO_POINT_E",2007,"OUTER","1","Scorpion SMR","reference","SMR",0.00400434221430408,0,419,0,101,0,1,0,318
"11595","SCI_SAN_PEDRO_POINT_E",2007,"OUTER","2","Scorpion SMR","reference","SMR",0.146557702803591,0.132500409378695,182,0,114,0,2,1,68
"11596","SCI_SAN_PEDRO_POINT_E",2007,"OUTER","3","Scorpion SMR","reference","SMR",0.122431037738923,0.122431037738923,0,0,0,0,1,1,0
"11597","SCI_SAN_PEDRO_POINT_E",2007,"OUTMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11598","SCI_SAN_PEDRO_POINT_E",2007,"OUTMID","2","Scorpion SMR","reference","SMR",0.120241454629539,0.0723564731742364,0,0,0,0,2,1,0
"11599","SCI_SAN_PEDRO_POINT_E",2007,"OUTMID","3","Scorpion SMR","reference","SMR",0.226251495319147,0.226251495319147,0,0,0,0,2,2,0
"11600","SCI_SAN_PEDRO_POINT_E",2008,"INMID","1","Scorpion SMR","reference","SMR",0.16591595977582,0.16591595977582,0,0,0,0,1,1,0
"11601","SCI_SAN_PEDRO_POINT_E",2008,"INMID","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11602","SCI_SAN_PEDRO_POINT_E",2008,"INMID","3","Scorpion SMR","reference","SMR",0.106862222918414,0.103820457580224,0,0,0,0,2,1,0
"11603","SCI_SAN_PEDRO_POINT_E",2008,"INNER","1","Scorpion SMR","reference","SMR",0.0118018644061535,0,0,0,0,0,1,0,0
"11604","SCI_SAN_PEDRO_POINT_E",2008,"INNER","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11605","SCI_SAN_PEDRO_POINT_E",2008,"INNER","3","Scorpion SMR","reference","SMR",0.0118018644061535,0,0,0,0,0,1,0,0
"11606","SCI_SAN_PEDRO_POINT_E",2008,"OUTER","1","Scorpion SMR","reference","SMR",0.0450643133920834,0,0,0,0,0,3,0,0
"11607","SCI_SAN_PEDRO_POINT_E",2008,"OUTER","2","Scorpion SMR","reference","SMR",0.141832488655917,0.103820457580224,0,0,0,0,2,1,0
"11608","SCI_SAN_PEDRO_POINT_E",2008,"OUTER","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11609","SCI_SAN_PEDRO_POINT_E",2008,"OUTMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11610","SCI_SAN_PEDRO_POINT_E",2008,"OUTMID","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11611","SCI_SAN_PEDRO_POINT_E",2008,"OUTMID","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11612","SCI_SAN_PEDRO_POINT_E",2009,"INMID","1","Scorpion SMR","reference","SMR",0.0145126242670793,0,0,0,0,0,2,0,0
"11613","SCI_SAN_PEDRO_POINT_E",2009,"INMID","2","Scorpion SMR","reference","SMR",0.209498265412446,0.18335518277894,0,0,0,0,6,2,0
"11614","SCI_SAN_PEDRO_POINT_E",2009,"INMID","3","Scorpion SMR","reference","SMR",0.0245220313994521,0,0,0,0,0,2,0,0
"11615","SCI_SAN_PEDRO_POINT_E",2009,"INNER","1","Scorpion SMR","reference","SMR",0,0,2005,0,422,0,0,0,1583
"11616","SCI_SAN_PEDRO_POINT_E",2009,"INNER","2","Scorpion SMR","reference","SMR",0,0,4288,0,538,0,0,0,3750
"11617","SCI_SAN_PEDRO_POINT_E",2009,"INNER","3","Scorpion SMR","reference","SMR",0.00802899617824369,0,0,0,0,0,1,0,0
"11618","SCI_SAN_PEDRO_POINT_E",2009,"MID","1","Scorpion SMR","reference","SMR",0,0,5208,0,608,0,0,0,4600
"11619","SCI_SAN_PEDRO_POINT_E",2009,"MID","2","Scorpion SMR","reference","SMR",0,0,412,0,191,0,0,0,221
"11620","SCI_SAN_PEDRO_POINT_E",2009,"OUTER","1","Scorpion SMR","reference","SMR",0,0,790,0,334,0,0,0,456
"11621","SCI_SAN_PEDRO_POINT_E",2009,"OUTER","2","Scorpion SMR","reference","SMR",0.409689996931804,0.373632209121683,397,0,277,0,3,1,120
"11622","SCI_SAN_PEDRO_POINT_E",2009,"OUTER","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11623","SCI_SAN_PEDRO_POINT_E",2009,"OUTMID","1","Scorpion SMR","reference","SMR",0.0876789168544098,0,0,0,0,0,6,0,0
"11624","SCI_SAN_PEDRO_POINT_E",2009,"OUTMID","2","Scorpion SMR","reference","SMR",0.0374855196080608,0,0,0,0,0,5,0,0
"11625","SCI_SAN_PEDRO_POINT_E",2009,"OUTMID","3","Scorpion SMR","reference","SMR",0.173951328076205,0.103820457580224,0,0,0,0,5,1,0
"11626","SCI_SAN_PEDRO_POINT_E",2013,"INMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11627","SCI_SAN_PEDRO_POINT_E",2013,"INMID","2","Scorpion SMR","reference","SMR",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"11628","SCI_SAN_PEDRO_POINT_E",2013,"INMID","3","Scorpion SMR","reference","SMR",0.303383113079051,0.303383113079051,0,0,0,0,3,3,0
"11629","SCI_SAN_PEDRO_POINT_E",2013,"INNER","1","Scorpion SMR","reference","SMR",0,0,3323,0,823,4,0,0,2500
"11630","SCI_SAN_PEDRO_POINT_E",2013,"INNER","2","Scorpion SMR","reference","SMR",0,0,2500,0,857,0,0,0,1643
"11631","SCI_SAN_PEDRO_POINT_E",2013,"INNER","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11632","SCI_SAN_PEDRO_POINT_E",2013,"MID","1","Scorpion SMR","reference","SMR",0,0,6419,0,419,0,0,0,6000
"11633","SCI_SAN_PEDRO_POINT_E",2013,"MID","2","Scorpion SMR","reference","SMR",0,0,1948,0,715,0,0,0,1233
"11634","SCI_SAN_PEDRO_POINT_E",2013,"OUTER","1","Scorpion SMR","reference","SMR",0,0,1748,0,168,0,0,0,1580
"11635","SCI_SAN_PEDRO_POINT_E",2013,"OUTER","2","Scorpion SMR","reference","SMR",0.163118789907756,0.103820457580224,818,0,126,0,2,1,692
"11636","SCI_SAN_PEDRO_POINT_E",2013,"OUTER","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11637","SCI_SAN_PEDRO_POINT_E",2013,"OUTMID","1","Scorpion SMR","reference","SMR",0.151891198372952,0.151891198372952,0,0,0,0,2,2,0
"11638","SCI_SAN_PEDRO_POINT_E",2013,"OUTMID","2","Scorpion SMR","reference","SMR",0.0952539225731872,0.0952539225731872,0,0,0,0,1,1,0
"11639","SCI_SAN_PEDRO_POINT_E",2013,"OUTMID","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11640","SCI_SAN_PEDRO_POINT_W",2005,"INNER","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11641","SCI_SAN_PEDRO_POINT_W",2005,"INNER","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11642","SCI_SAN_PEDRO_POINT_W",2005,"INNER","3","Scorpion SMR","reference","SMR",0.261169882349007,0.261169882349007,0,0,0,0,2,2,0
"11643","SCI_SAN_PEDRO_POINT_W",2005,"INNER","4","Scorpion SMR","reference","SMR",0.16591595977582,0.16591595977582,0,0,0,0,1,1,0
"11644","SCI_SAN_PEDRO_POINT_W",2005,"OUTER","1","Scorpion SMR","reference","SMR",0.00648362808883566,0,0,0,0,0,1,0,0
"11645","SCI_SAN_PEDRO_POINT_W",2005,"OUTER","2","Scorpion SMR","reference","SMR",0.256492533844272,0.244862075477845,0,0,0,0,4,2,0
"11646","SCI_SAN_PEDRO_POINT_W",2005,"OUTER","3","Scorpion SMR","reference","SMR",0.257478954896811,0.209593973441508,0,0,0,0,3,2,0
"11647","SCI_SAN_PEDRO_POINT_W",2005,"OUTER","4","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11648","SCI_SAN_PEDRO_POINT_W",2006,"INNER","1","Scorpion SMR","reference","SMR",0.0427625160000547,0,0,0,0,0,1,0,0
"11649","SCI_SAN_PEDRO_POINT_W",2006,"INNER","2","Scorpion SMR","reference","SMR",0.0644621480554473,0,0,0,0,0,2,0,0
"11650","SCI_SAN_PEDRO_POINT_W",2006,"INNER","3","Scorpion SMR","reference","SMR",0.0258601896895957,0,0,0,0,0,1,0,0
"11651","SCI_SAN_PEDRO_POINT_W",2006,"INNER","4","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11652","SCI_SAN_PEDRO_POINT_W",2006,"OUTER","1","Scorpion SMR","reference","SMR",0.155637783932731,0.112875267932676,0,0,0,0,2,1,0
"11653","SCI_SAN_PEDRO_POINT_W",2006,"OUTER","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11654","SCI_SAN_PEDRO_POINT_W",2006,"OUTER","3","Scorpion SMR","reference","SMR",0.024606162778388,0,0,0,0,0,2,0,0
"11655","SCI_SAN_PEDRO_POINT_W",2006,"OUTER","4","Scorpion SMR","reference","SMR",0.0703500079520294,0,0,0,0,0,2,0,0
"11656","SCI_SAN_PEDRO_POINT_W",2007,"INMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11657","SCI_SAN_PEDRO_POINT_W",2007,"INMID","2","Scorpion SMR","reference","SMR",0.0478849814553031,0,0,0,0,0,1,0,0
"11658","SCI_SAN_PEDRO_POINT_W",2007,"INMID","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11659","SCI_SAN_PEDRO_POINT_W",2007,"INNER","1","Scorpion SMR","reference","SMR",0,0,762,0,400,0,0,0,362
"11660","SCI_SAN_PEDRO_POINT_W",2007,"INNER","2","Scorpion SMR","reference","SMR",0,0,247,0,101,0,0,0,146
"11661","SCI_SAN_PEDRO_POINT_W",2007,"INNER","3","Scorpion SMR","reference","SMR",0.117546756274408,0.0795347251987156,0,0,0,0,2,1,0
"11662","SCI_SAN_PEDRO_POINT_W",2007,"MID","1","Scorpion SMR","reference","SMR",0,0,420,0,312,0,0,0,108
"11663","SCI_SAN_PEDRO_POINT_W",2007,"MID","2","Scorpion SMR","reference","SMR",0,0,377,0,231,0,0,0,146
"11664","SCI_SAN_PEDRO_POINT_W",2007,"OUTER","1","Scorpion SMR","reference","SMR",0,0,178,0,105,0,0,0,73
"11665","SCI_SAN_PEDRO_POINT_W",2007,"OUTER","2","Scorpion SMR","reference","SMR",0,0,92,0,74,0,0,0,18
"11666","SCI_SAN_PEDRO_POINT_W",2007,"OUTER","3","Scorpion SMR","reference","SMR",0.059298332327532,0,0,0,0,0,1,0,0
"11667","SCI_SAN_PEDRO_POINT_W",2007,"OUTMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11668","SCI_SAN_PEDRO_POINT_W",2007,"OUTMID","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11669","SCI_SAN_PEDRO_POINT_W",2007,"OUTMID","3","Scorpion SMR","reference","SMR",0.415766943751873,0.415766943751873,0,0,0,0,1,1,0
"11670","SCI_SAN_PEDRO_POINT_W",2008,"INMID","1","Scorpion SMR","reference","SMR",0.0989648001087392,0.0871629357025857,0,0,0,0,2,1,0
"11671","SCI_SAN_PEDRO_POINT_W",2008,"INMID","2","Scorpion SMR","reference","SMR",0.00528631424967551,0,0,0,0,0,2,0,0
"11672","SCI_SAN_PEDRO_POINT_W",2008,"INMID","3","Scorpion SMR","reference","SMR",0.00304176533819001,0,0,0,0,0,1,0,0
"11673","SCI_SAN_PEDRO_POINT_W",2008,"INNER","1","Scorpion SMR","reference","SMR",0.159304270233432,0.103820457580224,0,0,0,0,5,1,0
"11674","SCI_SAN_PEDRO_POINT_W",2008,"INNER","2","Scorpion SMR","reference","SMR",0.230891233492218,0.226251495319147,0,0,0,0,4,2,0
"11675","SCI_SAN_PEDRO_POINT_W",2008,"INNER","3","Scorpion SMR","reference","SMR",0.0902047010407757,0.0871629357025857,0,0,0,0,2,1,0
"11676","SCI_SAN_PEDRO_POINT_W",2008,"OUTER","1","Scorpion SMR","reference","SMR",0.0140572934248963,0,0,0,0,0,1,0,0
"11677","SCI_SAN_PEDRO_POINT_W",2008,"OUTER","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11678","SCI_SAN_PEDRO_POINT_W",2008,"OUTER","3","Scorpion SMR","reference","SMR",0.0336203318033877,0,0,0,0,0,1,0,0
"11679","SCI_SAN_PEDRO_POINT_W",2008,"OUTMID","1","Scorpion SMR","reference","SMR",0.12229724119877,0.0795347251987156,0,0,0,0,2,1,0
"11680","SCI_SAN_PEDRO_POINT_W",2008,"OUTMID","2","Scorpion SMR","reference","SMR",0.00963592810056237,0,0,0,0,0,3,0,0
"11681","SCI_SAN_PEDRO_POINT_W",2008,"OUTMID","3","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11682","SCI_SAN_PEDRO_POINT_W",2009,"INMID","1","Scorpion SMR","reference","SMR",0.0376610222372033,0,0,0,0,0,3,0,0
"11683","SCI_SAN_PEDRO_POINT_W",2009,"INMID","2","Scorpion SMR","reference","SMR",0.0198308605843972,0,0,0,0,0,2,0,0
"11684","SCI_SAN_PEDRO_POINT_W",2009,"INMID","3","Scorpion SMR","reference","SMR",0.0102735450897292,0,0,0,0,0,2,0,0
"11685","SCI_SAN_PEDRO_POINT_W",2009,"INNER","1","Scorpion SMR","reference","SMR",0.062340097665722,0,219,0,109,0,2,0,110
"11686","SCI_SAN_PEDRO_POINT_W",2009,"INNER","2","Scorpion SMR","reference","SMR",0,0,788,0,239,0,0,0,549
"11687","SCI_SAN_PEDRO_POINT_W",2009,"INNER","3","Scorpion SMR","reference","SMR",0.0157742845528152,0,0,0,0,0,4,0,0
"11688","SCI_SAN_PEDRO_POINT_W",2009,"MID","1","Scorpion SMR","reference","SMR",0,0,369,0,266,0,0,0,103
"11689","SCI_SAN_PEDRO_POINT_W",2009,"MID","2","Scorpion SMR","reference","SMR",0,0,2460,0,446,0,0,0,2014
"11690","SCI_SAN_PEDRO_POINT_W",2009,"OUTER","1","Scorpion SMR","reference","SMR",0.011630458366427,0,175,0,142,0,2,0,33
"11691","SCI_SAN_PEDRO_POINT_W",2009,"OUTER","2","Scorpion SMR","reference","SMR",0.113524660238362,0,484,0,314,0,3,0,170
"11692","SCI_SAN_PEDRO_POINT_W",2009,"OUTER","3","Scorpion SMR","reference","SMR",0.0157742845528152,0,0,0,0,0,4,0,0
"11693","SCI_SAN_PEDRO_POINT_W",2009,"OUTMID","1","Scorpion SMR","reference","SMR",0.0165771666001443,0,0,0,0,0,1,0,0
"11694","SCI_SAN_PEDRO_POINT_W",2009,"OUTMID","2","Scorpion SMR","reference","SMR",0.0501039976289938,0,0,0,0,0,8,0,0
"11695","SCI_SAN_PEDRO_POINT_W",2009,"OUTMID","3","Scorpion SMR","reference","SMR",0.060783940759524,0,0,0,0,0,3,0,0
"11696","SCI_SAN_PEDRO_POINT_W",2013,"INMID","1","Scorpion SMR","reference","SMR",0.132500409378695,0.132500409378695,0,0,0,0,1,1,0
"11697","SCI_SAN_PEDRO_POINT_W",2013,"INMID","2","Scorpion SMR","reference","SMR",0.463859750334287,0.463859750334287,0,0,0,0,2,2,0
"11698","SCI_SAN_PEDRO_POINT_W",2013,"INMID","3","Scorpion SMR","reference","SMR",0.143095984794476,0.143095984794476,0,0,0,0,1,1,0
"11699","SCI_SAN_PEDRO_POINT_W",2013,"INNER","1","Scorpion SMR","reference","SMR",0,0,1632,0,1078,0,0,0,554
"11700","SCI_SAN_PEDRO_POINT_W",2013,"INNER","2","Scorpion SMR","reference","SMR",0,0,1102,0,544,0,0,0,558
"11701","SCI_SAN_PEDRO_POINT_W",2013,"INNER","3","Scorpion SMR","reference","SMR",0.615619998212619,0.615619998212619,0,0,0,0,3,3,0
"11702","SCI_SAN_PEDRO_POINT_W",2013,"MID","1","Scorpion SMR","reference","SMR",0,0,720,0,477,0,0,0,243
"11703","SCI_SAN_PEDRO_POINT_W",2013,"MID","2","Scorpion SMR","reference","SMR",0,0,3260,0,731,1,0,0,2529
"11704","SCI_SAN_PEDRO_POINT_W",2013,"OUTER","1","Scorpion SMR","reference","SMR",0.19098339328281,0.19098339328281,1176,0,903,0,2,2,273
"11705","SCI_SAN_PEDRO_POINT_W",2013,"OUTER","2","Scorpion SMR","reference","SMR",0,0,525,0,428,1,0,0,97
"11706","SCI_SAN_PEDRO_POINT_W",2013,"OUTER","3","Scorpion SMR","reference","SMR",0.122431037738923,0.122431037738923,0,0,0,0,1,1,0
"11707","SCI_SAN_PEDRO_POINT_W",2013,"OUTMID","1","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11708","SCI_SAN_PEDRO_POINT_W",2013,"OUTMID","2","Scorpion SMR","reference","SMR",0,0,0,0,0,0,0,0,0
"11709","SCI_SAN_PEDRO_POINT_W",2013,"OUTMID","3","Scorpion SMR","reference","SMR",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"11710","SCI_SCORPION_ANCHORAGE",2005,"INNER","1","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11711","SCI_SCORPION_ANCHORAGE",2005,"INNER","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11712","SCI_SCORPION_ANCHORAGE",2005,"INNER","3","Scorpion SMR","mpa","SMR",0.134232902145076,0.122431037738923,0,0,0,0,2,1,0
"11713","SCI_SCORPION_ANCHORAGE",2005,"INNER","4","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11714","SCI_SCORPION_ANCHORAGE",2005,"OUTER","1","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11715","SCI_SCORPION_ANCHORAGE",2005,"OUTER","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11716","SCI_SCORPION_ANCHORAGE",2005,"OUTER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11717","SCI_SCORPION_ANCHORAGE",2005,"OUTER","4","Scorpion SMR","mpa","SMR",0.0118018644061535,0,0,0,0,0,1,0,0
"11718","SCI_SCORPION_ANCHORAGE",2006,"INNER","1","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11719","SCI_SCORPION_ANCHORAGE",2006,"INNER","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11720","SCI_SCORPION_ANCHORAGE",2006,"INNER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11721","SCI_SCORPION_ANCHORAGE",2006,"INNER","4","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11722","SCI_SCORPION_ANCHORAGE",2006,"OUTER","1","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11723","SCI_SCORPION_ANCHORAGE",2006,"OUTER","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11724","SCI_SCORPION_ANCHORAGE",2006,"OUTER","3","Scorpion SMR","mpa","SMR",0.0478849814553031,0,0,0,0,0,1,0,0
"11725","SCI_SCORPION_ANCHORAGE",2006,"OUTER","4","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11726","SCI_SCORPION_ANCHORAGE",2007,"INMID","1","Scorpion SMR","mpa","SMR",0.0178260650633901,0,0,0,0,0,2,0,0
"11727","SCI_SCORPION_ANCHORAGE",2007,"INMID","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11728","SCI_SCORPION_ANCHORAGE",2007,"INMID","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11729","SCI_SCORPION_ANCHORAGE",2007,"INNER","1","Scorpion SMR","mpa","SMR",0,0,290,632,44,0,0,0,246
"11730","SCI_SCORPION_ANCHORAGE",2007,"INNER","2","Scorpion SMR","mpa","SMR",0,0,365,756,254,0,0,0,111
"11731","SCI_SCORPION_ANCHORAGE",2007,"INNER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11732","SCI_SCORPION_ANCHORAGE",2007,"MID","1","Scorpion SMR","mpa","SMR",0,0,212,47,140,0,0,0,72
"11733","SCI_SCORPION_ANCHORAGE",2007,"MID","2","Scorpion SMR","mpa","SMR",0,0,697,13,24,0,0,0,673
"11734","SCI_SCORPION_ANCHORAGE",2007,"OUTER","1","Scorpion SMR","mpa","SMR",0.112875267932676,0.112875267932676,57,25,39,0,1,1,18
"11735","SCI_SCORPION_ANCHORAGE",2007,"OUTER","2","Scorpion SMR","mpa","SMR",0,0,127,15,100,0,0,0,27
"11736","SCI_SCORPION_ANCHORAGE",2007,"OUTER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11737","SCI_SCORPION_ANCHORAGE",2007,"OUTMID","1","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11738","SCI_SCORPION_ANCHORAGE",2007,"OUTMID","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11739","SCI_SCORPION_ANCHORAGE",2007,"OUTMID","3","Scorpion SMR","mpa","SMR",0.182416858275773,0.182416858275773,0,0,0,0,2,2,0
"11740","SCI_SCORPION_ANCHORAGE",2008,"INMID","1","Scorpion SMR","mpa","SMR",0.00159797283488125,0,0,0,0,0,1,0,0
"11741","SCI_SCORPION_ANCHORAGE",2008,"INMID","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11742","SCI_SCORPION_ANCHORAGE",2008,"INMID","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11743","SCI_SCORPION_ANCHORAGE",2008,"INNER","1","Scorpion SMR","mpa","SMR",0,0,485,410,73,0,0,0,412
"11744","SCI_SCORPION_ANCHORAGE",2008,"INNER","2","Scorpion SMR","mpa","SMR",0,0,917,0,96,0,0,0,821
"11745","SCI_SCORPION_ANCHORAGE",2008,"INNER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11746","SCI_SCORPION_ANCHORAGE",2008,"MID","1","Scorpion SMR","mpa","SMR",0,0,567,6,174,0,0,0,393
"11747","SCI_SCORPION_ANCHORAGE",2008,"MID","2","Scorpion SMR","mpa","SMR",0,0,900,44,472,0,0,0,428
"11748","SCI_SCORPION_ANCHORAGE",2008,"OUTER","1","Scorpion SMR","mpa","SMR",0.0022445489114855,0,45,38,45,0,1,0,0
"11749","SCI_SCORPION_ANCHORAGE",2008,"OUTER","2","Scorpion SMR","mpa","SMR",1.10669011149668,1.04396161857511,32,89,29,0,7,4,3
"11750","SCI_SCORPION_ANCHORAGE",2008,"OUTER","3","Scorpion SMR","mpa","SMR",0.00069688099153614,0,0,0,0,0,1,0,0
"11751","SCI_SCORPION_ANCHORAGE",2008,"OUTMID","1","Scorpion SMR","mpa","SMR",0.0022445489114855,0,0,0,0,0,1,0,0
"11752","SCI_SCORPION_ANCHORAGE",2008,"OUTMID","2","Scorpion SMR","mpa","SMR",0.566955661868024,0.564711112956539,0,0,0,0,3,2,0
"11753","SCI_SCORPION_ANCHORAGE",2008,"OUTMID","3","Scorpion SMR","mpa","SMR",0.0224650264967263,0,0,0,0,0,1,0,0
"11754","SCI_SCORPION_ANCHORAGE",2009,"INMID","1","Scorpion SMR","mpa","SMR",0.0258588292106964,0,0,0,0,0,2,0,0
"11755","SCI_SCORPION_ANCHORAGE",2009,"INMID","2","Scorpion SMR","mpa","SMR",0.00514683027759137,0,0,0,0,0,1,0,0
"11756","SCI_SCORPION_ANCHORAGE",2009,"INMID","3","Scorpion SMR","mpa","SMR",0.00802899617824369,0,0,0,0,0,1,0,0
"11757","SCI_SCORPION_ANCHORAGE",2009,"INNER","1","Scorpion SMR","mpa","SMR",0,0,3998,126,423,0,0,0,3575
"11758","SCI_SCORPION_ANCHORAGE",2009,"INNER","2","Scorpion SMR","mpa","SMR",0.172399587864655,0.16591595977582,4250,184,850,0,2,1,3400
"11759","SCI_SCORPION_ANCHORAGE",2009,"INNER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11760","SCI_SCORPION_ANCHORAGE",2009,"MID","1","Scorpion SMR","mpa","SMR",0,0,1534,246,327,0,0,0,1207
"11761","SCI_SCORPION_ANCHORAGE",2009,"MID","2","Scorpion SMR","mpa","SMR",0,0,684,264,177,0,0,0,507
"11762","SCI_SCORPION_ANCHORAGE",2009,"OUTER","1","Scorpion SMR","mpa","SMR",0.0267055620971648,0,883,237,875,0,5,0,8
"11763","SCI_SCORPION_ANCHORAGE",2009,"OUTER","2","Scorpion SMR","mpa","SMR",0.0815296780810338,0,834,107,236,2,3,0,598
"11764","SCI_SCORPION_ANCHORAGE",2009,"OUTER","3","Scorpion SMR","mpa","SMR",0.06102507472263,0,0,0,0,0,7,0,0
"11765","SCI_SCORPION_ANCHORAGE",2009,"OUTMID","1","Scorpion SMR","mpa","SMR",0.0195941377702928,0,0,0,0,0,2,0,0
"11766","SCI_SCORPION_ANCHORAGE",2009,"OUTMID","2","Scorpion SMR","mpa","SMR",0.0255630740338775,0,0,0,0,0,5,0,0
"11767","SCI_SCORPION_ANCHORAGE",2009,"OUTMID","3","Scorpion SMR","mpa","SMR",0.35821348271322,0.334390086516708,0,0,0,0,6,1,0
"11768","SCI_SCORPION_ANCHORAGE",2013,"INMID","1","Scorpion SMR","mpa","SMR",0.0952539225731872,0.0952539225731872,0,0,0,0,1,1,0
"11769","SCI_SCORPION_ANCHORAGE",2013,"INMID","2","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11770","SCI_SCORPION_ANCHORAGE",2013,"INMID","3","Scorpion SMR","mpa","SMR",0.286244936670556,0.286244936670556,0,0,0,0,2,2,0
"11771","SCI_SCORPION_ANCHORAGE",2013,"INNER","1","Scorpion SMR","mpa","SMR",0.172399587864655,0.16591595977582,4085,0,585,0,2,1,3500
"11772","SCI_SCORPION_ANCHORAGE",2013,"INNER","2","Scorpion SMR","mpa","SMR",0,0,5975,0,475,0,0,0,5500
"11773","SCI_SCORPION_ANCHORAGE",2013,"INNER","3","Scorpion SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"11774","SCI_SCORPION_ANCHORAGE",2013,"MID","1","Scorpion SMR","mpa","SMR",0,0,1862,0,312,1,0,0,1550
"11775","SCI_SCORPION_ANCHORAGE",2013,"MID","2","Scorpion SMR","mpa","SMR",0,0,3085,0,156,1,0,0,2929
"11776","SCI_SCORPION_ANCHORAGE",2013,"OUTER","1","Scorpion SMR","mpa","SMR",0.0952539225731872,0.0952539225731872,1004,0,222,0,1,1,782
"11777","SCI_SCORPION_ANCHORAGE",2013,"OUTER","2","Scorpion SMR","mpa","SMR",0.16591595977582,0.16591595977582,1173,0,392,0,1,1,781
"11778","SCI_SCORPION_ANCHORAGE",2013,"OUTER","3","Scorpion SMR","mpa","SMR",0.0871629357025857,0.0871629357025857,0,0,0,0,1,1,0
