CA_MPA_Name_Short,year,y,mpa,reference,Diff,lnDiff,resp,time,HW,BA_HW,type,Location,Hectares,source,BA
Harris Point SMR,2021,Strongylocentrotus purpuratus,0.8424821002386635,0.2410501193317423,3.3956649871660796,1.2224996143385625,Den,18,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,2022,Strongylocentrotus purpuratus,0.6434964200477328,0.34964200477326973,1.8170747893025416,0.5972279494379128,Den,19,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,2002,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2003,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2004,Panulirus interruptus,0,0,1,0,Den,1,N,B,SMR,C,6577.874855,KFM,After
Harris Point SMR,2018,Panulirus interruptus,0,0,1,0,Den,15,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,2019,Panulirus interruptus,0,0,1,0,Den,16,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,2000,Strongylocentrotus purpuratus,0.21688544152744632,0.04773269689737471,3.929929723026044,1.3686215435396136,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2001,Strongylocentrotus purpuratus,0.07219570405727925,0.036097852028639625,1.783070152731038,0.5783366834412854,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2002,Strongylocentrotus purpuratus,0.03251789976133652,0.0181980906921241,1.507829030892933,0.4106708884189284,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2010,Panulirus interruptus,0,0,1,0,Den,7,N,B,SMR,C,6577.874855,KFM,After
Harris Point SMR,2011,Panulirus interruptus,0,0,1,0,Den,8,N,B,SMR,C,6577.874855,KFM,After
Harris Point SMR,2012,Panulirus interruptus,0,0,1,0,Den,9,N,B,SMR,C,6577.874855,KFM,After
Harris Point SMR,2013,Panulirus interruptus,0,0,1,0,Den,10,N,B,SMR,C,6577.874855,KFM,After
Harris Point SMR,2014,Panulirus interruptus,0,0,1,0,Den,11,Y,D,SMR,C,6577.874855,KFM,After
Harris Point SMR,2015,Panulirus interruptus,0,0,1,0,Den,12,Y,D,SMR,C,6577.874855,KFM,After
Harris Point SMR,2016,Panulirus interruptus,0,0,1,0,Den,13,Y,D,SMR,C,6577.874855,KFM,After
Harris Point SMR,2017,Panulirus interruptus,0,0,1,0,Den,14,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,1991,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1983,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1984,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2021,Panulirus interruptus,1,0,101,4.61512051684126,Den,18,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,2022,Panulirus interruptus,0,0,1,0,Den,19,N,A,SMR,C,6577.874855,KFM,After
Harris Point SMR,1987,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1988,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1985,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1986,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1998,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1999,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1989,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,1990,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2000,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Harris Point SMR,2001,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,6577.874855,KFM,Before
Santa Barbara Island SMR,2008,Panulirus interruptus,0.0404040404040404,0.0606060606060606,0.7138769670958512,-0.33704464648229154,Den,5,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2009,Panulirus interruptus,0.030303030303030297,0.030303030303030297,1,0,Den,6,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2007,Panulirus interruptus,0.0202020202020202,0.101010101010101,0.2720655141037307,-1.3017123810129347,Den,4,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1982,Mesocentrotus franciscanus,0.2134185303514377,0.10990415335463259,1.8633093525179858,0.6223541285688461,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1983,Mesocentrotus franciscanus,0.31629392971246006,0.09105431309904154,3.228896617135631,1.1721404742724502,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2010,Panulirus interruptus,0.0404040404040404,0.010101010101010098,2.5075376884422114,0.9193012710270264,Den,7,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2011,Panulirus interruptus,0.0909090909090909,0.0404040404040404,2.0020040080160317,0.6941486828970347,Den,8,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1986,Mesocentrotus franciscanus,0.2089456869009585,0.09009584664536742,2.187360357484839,0.782695500633632,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1987,Mesocentrotus franciscanus,0.12268370607028757,0.09440894568690096,1.270807833537332,0.23965278765086032,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1988,Mesocentrotus franciscanus,0.0670926517571885,0.08338658146964856,0.8255217242559014,-0.19173969948621428,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1993,Mesocentrotus franciscanus,0.10255591054313098,0.11645367412140577,0.8900960080848912,-0.11642594782127358,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1994,Mesocentrotus franciscanus,0.27507987220447283,0.1792332268370607,1.5065000844166807,0.40978913562318625,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1995,Mesocentrotus franciscanus,0.17635782747603834,0.43610223642172524,0.41774690252811003,-0.872879526188557,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1996,Mesocentrotus franciscanus,0.09744408945686901,0.281150159744409,0.36903324920443314,-0.9968685327558574,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1984,Mesocentrotus franciscanus,0.21373801916932908,0.1121405750798722,1.831807481035836,0.605303173959105,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1985,Mesocentrotus franciscanus,0.1792332268370607,0.12651757188498403,1.3861455651766907,0.32652692063294014,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1999,Mesocentrotus franciscanus,0.3817891373801917,0.42172523961661346,0.9074964848664249,-0.09706558627606009,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2000,Mesocentrotus franciscanus,0.1964856230031949,0.4640575079872205,0.4355708316484701,-0.8310978514865759,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2001,Mesocentrotus franciscanus,0.11980830670926519,0.2731629392971246,0.458422655985558,-0.7799636907506711,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2002,Mesocentrotus franciscanus,0.06230031948881789,0.1964856230031949,0.35014699056165866,-1.049402239629358,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2003,Mesocentrotus franciscanus,0.15654952076677317,0.3003194888178914,0.5367033872130135,-0.6223096886342246,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2004,Mesocentrotus franciscanus,0.49840255591054317,1,0.5033688672381615,-0.6864320431712287,Den,1,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2005,Mesocentrotus franciscanus,0.4009584664536741,0.6267305644302449,0.645419726036562,-0.43785443578337335,Den,2,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2006,Mesocentrotus franciscanus,0.4110756123535676,0.5319488817891374,0.7769655524769596,-0.25235926360375766,Den,3,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2007,Mesocentrotus franciscanus,0.37752928647497336,0.4520766773162939,0.8386687870197516,-0.1759394215901646,Den,4,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2008,Mesocentrotus franciscanus,0.3391906283280085,0.4238551650692226,0.8048552983627482,-0.21709277130783416,Den,5,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2009,Mesocentrotus franciscanus,0.23056443024494142,0.29818956336528224,0.7805729292650057,-0.24772710423101515,Den,6,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1997,Mesocentrotus franciscanus,0.1086261980830671,0.32907348242811496,0.3498539526995195,-1.0502394895847422,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1998,Mesocentrotus franciscanus,0.051118210862619806,0.1988817891373802,0.2925971245029061,-1.2289586178439031,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2002,Strongylocentrotus purpuratus,0.026392961876832842,0.5645798801479026,0.06333838537378812,-2.7592637296113303,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2003,Strongylocentrotus purpuratus,0.0022950401632028557,0.01950784138722427,0.4166702674674848,-0.8754600954692776,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2004,Strongylocentrotus purpuratus,0.16983297207701134,0.40698712227463985,0.4312674480114235,-0.841026852298093,Den,1,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2005,Strongylocentrotus purpuratus,0.10327680734412852,0.595052913425985,0.18721801817748862,-1.6754814686223476,Den,2,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2006,Strongylocentrotus purpuratus,0.081473925793701385,0.5666199158485273,0.15863816576486534,-1.8411293570861456,Den,3,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2007,Strongylocentrotus purpuratus,0.08721152620170852,0.6190233329083259,0.15454359340256169,-1.8672790644980206,Den,4,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2008,Strongylocentrotus purpuratus,0.15810276679841898,0.9382889200561009,0.17726956757912346,-1.7300837242941998,Den,5,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2009,Strongylocentrotus purpuratus,0.1533851842407242,1,0.16176750914923188,-1.8215951032417257,Den,6,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2010,Strongylocentrotus purpuratus,0.14458753028177992,0.6423562412342216,0.2369679639905168,-1.4398303200194982,Den,7,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2011,Strongylocentrotus purpuratus,0.33864592630371027,0.8214968761953334,0.41929914144597114,-0.8691706723964238,Den,8,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2012,Strongylocentrotus purpuratus,0.20821114369501467,0.5339793446385313,0.40113865690987544,-0.9134481336128314,Den,9,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2013,Strongylocentrotus purpuratus,0.06285860002550044,0.5501721280122402,0.13006466473802925,-2.0397235311376374,Den,10,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2014,Strongylocentrotus purpuratus,0.07420629861022567,0.8665051638403671,0.09607051057324024,-2.342672871978586,Den,11,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2015,Strongylocentrotus purpuratus,0.02626545964554379,0.16422287390029325,0.20815555864552152,-1.5694696006988225,Den,12,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2016,Strongylocentrotus purpuratus,0.00930766288410047,0.06375111564452378,0.2617948584962744,-1.3401940647508501,Den,13,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2017,Strongylocentrotus purpuratus,0.01096519189085809,0.10506183858217519,0.18220803829659918,-1.7026061771459187,Den,14,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2018,Strongylocentrotus purpuratus,0.014025245441795233,0.23256406987122277,0.09904700829991116,-2.3121607102320274,Den,15,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1989,Mesocentrotus franciscanus,0.05559105431309904,0.094888178913738,0.6253426743831862,-0.4694555004826589,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1990,Mesocentrotus franciscanus,0.04696485623003195,0.0819488817891374,0.6195274496177902,-0.47879826958417265,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1991,Mesocentrotus franciscanus,0.06134185303514377,0.07763578274760384,0.8140721837404302,-0.20570623909744531,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1992,Mesocentrotus franciscanus,0.06996805111821086,0.10207667731629394,0.7135119726339794,-0.3375560620602996,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2004,Panulirus interruptus,0,0.13636363636363635,0.06832298136645963,-2.6835090921860925,Den,1,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2005,Panulirus interruptus,0.0202020202020202,0.010101010101010098,1.5025125628140705,0.40713874866619415,Den,2,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2006,Panulirus interruptus,0,0.1111111111111111,0.08256880733944955,-2.4941233048929243,Den,3,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1984,Macrocystis pyrifera,0.006874486532187954,0,1.6874486532187953,0.52321771557942,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1985,Macrocystis pyrifera,0,0.04053974369054171,0.19786408220094429,-1.6201749375352898,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1992,Macrocystis pyrifera,0.07129634262270476,0.0717676264760418,0.9942363026340855,-0.005780371570491771,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1993,Macrocystis pyrifera,0.1721434904910414,1,0.1803400895950905,-1.7129108240984199,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1994,Macrocystis pyrifera,0.06939093744267107,0.30940132580886576,0.24856170287214058,-1.3920641629707782,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2012,Panulirus interruptus,0.030303030303030297,0.0404040404040404,0.7995991983967935,-0.22364467886165532,Den,9,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2013,Panulirus interruptus,0.0404040404040404,0.030303030303030297,1.25062656641604,0.2236446788616552,Den,10,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2014,Panulirus interruptus,0.1111111111111111,0.0606060606060606,1.7153075822603718,0.539592412793704,Den,11,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2015,Panulirus interruptus,0.1616161616161616,0.0909090909090909,1.700700700700701,0.5310403430233787,Den,12,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2016,Panulirus interruptus,0.3535353535353535,0.0606060606060606,5.148783977110157,1.6387605658452205,Den,13,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2017,Panulirus interruptus,0.3131313131313131,0.22222222222222218,1.3914745541539801,0.33036401518633657,Den,14,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2018,Panulirus interruptus,0.4848484848484848,0.1212121212121212,3.771362586605081,1.3274363649679752,Den,15,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2019,Panulirus interruptus,0.3737373737373737,0.29292929292929293,1.266755585195065,0.2364589744386164,Den,16,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2021,Panulirus interruptus,1,0.3939393939393939,2.5003750937734432,0.9164407581290309,Den,18,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2022,Panulirus interruptus,0.5656565656565656,0.4343434343434343,1.2955217094794271,0.25891347848627977,Den,19,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2023,Panulirus interruptus,0.10606060606060605,0.15151515151515152,0.7185741088180111,-0.33048643498519875,Den,20,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2022,Macrocystis pyrifera,0.20638851701184432,0.04613460440739051,3.854815034259959,1.3493230251274644,Den,19,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2023,Macrocystis pyrifera,0.16241733092125663,0.0301948561762886,4.289537202597768,1.4561788489383176,Den,20,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2013,Mesocentrotus franciscanus,0.08146964856230032,0.21458998935037274,0.4072739342785338,-0.8982692627455398,Den,10,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2014,Mesocentrotus franciscanus,0.11022364217252396,0.14057507987220447,0.7984298748143432,-0.22510813633029367,Den,11,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2015,Mesocentrotus franciscanus,0.052715654952076675,0.09211927582534611,0.6141412034623006,-0.4875304042091103,Den,12,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2016,Mesocentrotus franciscanus,0.016506922257720977,0.06230031948881789,0.3666224775371925,-1.0034226319340551,Den,13,Y,D,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2017,Mesocentrotus franciscanus,0.03461128860489883,0.07401490947816827,0.5309925212320953,-0.6330073421480548,Den,14,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2018,Mesocentrotus franciscanus,0.01757188498402556,0.056975505857295,0.41167117188742247,-0.8875303747919657,Den,15,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2019,Mesocentrotus franciscanus,0.023961661341853034,0.09052183173588925,0.33785358618497724,-1.0851426543148868,Den,16,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2021,Mesocentrotus franciscanus,0.022896698615548453,0.08785942492012781,0.3361628033518337,-1.0901597025823033,Den,18,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2022,Mesocentrotus franciscanus,0.023961661341853034,0.1027689030883919,0.30116158277457744,-1.2001083384203968,Den,19,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2023,Mesocentrotus franciscanus,0.013578274760383388,0.031948881789137386,0.562071591774562,-0.5761260497023238,Den,20,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1994,Panulirus interruptus,0,0.10606060606060605,0.08616187989556137,-2.4515274277141654,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1995,Panulirus interruptus,0,0.07575757575757575,0.11660777385159013,-2.148939336176757,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1996,Panulirus interruptus,0,0.22727272727272724,0.04214559386973181,-3.1666251345243226,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1997,Panulirus interruptus,0,0.0606060606060606,0.14163090128755365,-1.9545308920992204,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1998,Panulirus interruptus,0,0.16666666666666666,0.05660377358490566,-2.871679624884012,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2019,Strongylocentrotus purpuratus,0.016957796761443322,0.2186663266607166,0.11789141477503999,-2.137991291943935,Den,16,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2021,Strongylocentrotus purpuratus,0.010455182965701899,0.1160270304730333,0.16230790243112814,-1.818260115375032,Den,18,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2022,Strongylocentrotus purpuratus,0.01032768073441285,0.36631391049343365,0.05401788285678467,-2.9184401232260306,Den,19,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2023,Strongylocentrotus purpuratus,0.03710314930511283,0.2187938288920056,0.2058759606114476,-1.5804814245015444,Den,20,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1982,Strongylocentrotus purpuratus,0.14596455437970166,0.43116154532704326,0.3535316167778892,-1.039782358386435,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1983,Strongylocentrotus purpuratus,0.12966976922096138,0.33278082366441414,0.40746086005586907,-0.8978103998568673,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1984,Strongylocentrotus purpuratus,0.09203111054443452,0.049113859492541115,1.7260099648426546,0.5458123660180666,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1985,Strongylocentrotus purpuratus,0.2517659059033533,0.2809129159760296,0.8998084702602963,-0.10557334912715538,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1986,Strongylocentrotus purpuratus,0.8881805431595052,0.7629861022567895,1.1619620851360735,0.15011002892670616,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1987,Strongylocentrotus purpuratus,0.6986102256789494,0.46864720132602317,1.4804436831884669,0.39234182878735135,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1988,Strongylocentrotus purpuratus,0.9049343363508862,0.4673849292362616,1.9165547136450924,0.6505291541630773,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1989,Strongylocentrotus purpuratus,0.8753283182455692,0.5037613158230269,1.7232288437818748,0.5441997657791309,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1990,Strongylocentrotus purpuratus,0.7130689787071274,0.5120234604105572,1.3851273621657796,0.325792093653842,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1991,Strongylocentrotus purpuratus,0.4849419864847635,0.4440902715797526,1.08996386283038,0.08614454232484352,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1992,Strongylocentrotus purpuratus,0.3577967614433253,0.43135279867397675,0.8333395926078931,-0.18231404569269125,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1993,Strongylocentrotus purpuratus,0.15399719495091163,0.052441667729185265,2.626406387192943,0.9656165191216243,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1994,Strongylocentrotus purpuratus,0.601071018742828,0.11991584852734923,4.703591021954403,1.5483262642048639,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1995,Strongylocentrotus purpuratus,0.9877852862425092,0.6797908963406859,1.446503993508354,0.3691496062379527,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1996,Strongylocentrotus purpuratus,0.4876960346806069,0.5049088359046283,0.9665711675081653,-0.03400034878888787,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1997,Strongylocentrotus purpuratus,0.3717965064388627,0.4083258957031748,0.9126771982334277,-0.0913730225330455,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1998,Strongylocentrotus purpuratus,0.18589825321943135,0.10576310085426495,1.6922339827960307,0.5260495393276782,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1999,Strongylocentrotus purpuratus,0.31862807599132986,0.23925793701389775,1.3184257236832009,0.2764383912715631,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2010,Mesocentrotus franciscanus,0.19329073482428116,0.2763578274760383,0.7099185540555618,-0.34260502812456944,Den,7,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2011,Mesocentrotus franciscanus,0.19808306709265178,0.3109691160809372,0.6482962274793457,-0.43340754591522485,Den,8,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2012,Mesocentrotus franciscanus,0.1192758253461129,0.19861554845580404,0.6196845168206647,-0.47854477428559666,Den,9,N,B,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,1984,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1985,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1986,Panulirus interruptus,0,0.10606060606060605,0.08616187989556137,-2.4515274277141654,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1987,Panulirus interruptus,0,0.1818181818181818,0.05213270142180095,-2.953962860677696,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1988,Panulirus interruptus,0,0.030303030303030297,0.24812030075187974,-1.3938415667552733,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1989,Panulirus interruptus,0,0.3333333333333333,0.02912621359223301,-3.536116699561526,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1990,Panulirus interruptus,0,0.1818181818181818,0.05213270142180095,-2.953962860677696,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1991,Panulirus interruptus,0,0.3181818181818182,0.030470914127423823,-3.4909826855345103,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1992,Panulirus interruptus,0.030303030303030297,0.25757575757575757,0.15062287655719137,-1.8929760723822064,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1993,Panulirus interruptus,0,0.3181818181818182,0.030470914127423823,-3.4909826855345103,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2018,Macrocystis pyrifera,0.5098068059140767,0.21486431130753933,2.3116465342655217,0.8379600560191701,Den,15,N,A,SMR,C,3307.221086,KFM,After
Santa Barbara Island SMR,2000,Strongylocentrotus purpuratus,0.7355603723065154,0.6414637256151983,1.1444388121571292,0.13491439647115977,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2001,Strongylocentrotus purpuratus,0.20119852097411706,0.5077776361086319,0.40789425082431857,-0.8967473273293718,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1983,Panulirus interruptus,0,0,1,0,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2002,Panulirus interruptus,0,0.030303030303030297,0.24812030075187974,-1.3938415667552733,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,1999,Panulirus interruptus,0,0.10606060606060605,0.08616187989556137,-2.4515274277141654,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2000,Panulirus interruptus,0,0.01515151515151515,0.39759036144578314,-0.9223330463301177,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2001,Panulirus interruptus,0,0.10606060606060605,0.08616187989556137,-2.4515274277141654,Den,0,N,B,SMR,C,3307.221086,KFM,Before
Santa Barbara Island SMR,2017,Macrocystis pyrifera,0.4324059805407667,0.47157031999836607,0.9186736851686951,-0.08482429566704049,Den,14,N,A,SMR,C,3307.221086,KFM,After
